project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,min3_voc,min3_start,min3_freq_range,min3_tag_duration,min4_voc,min4_start,min4_freq_range,min4_tag_duration,min5_voc,min5_start,min5_freq_range,min5_tag_duration,min6_voc,min6_start,min6_freq_range,min6_tag_duration,min7_voc,min7_start,min7_freq_range,min7_tag_duration,min8_voc,min8_start,min8_freq_range,min8_tag_duration,min9_voc,min9_start,min9_freq_range,min9_tag_duration,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,Confident,1,Song,52.3,1.35kHz to 4.30kHz,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,Confident,1,Song,53.4,3.92kHz to 7.19kHz,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,YBFL,Empidonax flaviventris,Yellow-bellied Flycatcher,AVES,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,Confident,1,Song,55.6,2.19kHz to 6.58kHz,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,che-bunk song plus long gap suggests YBFL.,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,UNKN, ,Unidentified signal,UNKNOWN,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,To Be Checked,1,,,,,,,,,Call,11.8,0.28kHz to 2.85kHz,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,Sora? AMCO?,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,To Be Checked,1,,,,,,,,,Song,24.3,1.73kHz to 6.02kHz,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,Faint in right channel.,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,4:49:10,Active,58.92557,-110.0398,,SORA,Porzana carolina,Sora,AVES,3m 1SPR,None,Light,Light,None,None,1,Stan Shadick,Confident,1,,,,,,,,,Song,55.5,0.37kHz to 4.67kHz,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,14.1,100,,,,,98.48,,,NA,,,,,AB-169275-17_20210626_044910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,UNDU, ,Unidentified Duck,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,To Be Checked,1,Call,0.8,0.05kHz to 2.15kHz,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,COME?,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,0.9,2.43kHz to 3.69kHz,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,0.9,3.69kHz to 9.99kHz,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Chris Chutter,Confident,1,Song,3,3.74kHz to 10.18kHz,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,6.1,4.30kHz to 6.54kHz,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,To Be Checked,1,Song,10.9,3.32kHz to 5.88kHz,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,13,2.71kHz to 4.44kHz,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,17.9,1.59kHz to 3.92kHz,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,YBFL,Empidonax flaviventris,Yellow-bellied Flycatcher,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,Song,27.6,2.57kHz to 5.98kHz,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,UNDU, ,Unidentified Duck,AVES,3m 1SPR,None,None,None,None,None,2,Chris Chutter,To Be Checked,1,Call,34.7,0.14kHz to 2.19kHz,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,2,Chris Chutter,Confident,1,Song,58.8,1.63kHz to 3.64kHz,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,,,,,Song,52.1,0.98kHz to 3.92kHz,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,PBGR,Podilymbus podiceps,Pied-billed Grebe,AVES,3m 1SPR,None,None,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,Call,38.8,0.19kHz to 1.91kHz,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,5:39:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,3,Chris Chutter,Confident,1,,,,,,,,,Song,41.4,2.80kHz to 9.43kHz,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,13.9,12.9,93,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_053910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Call,0.4,2.38kHz to 8.59kHz,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,1.4,1.77kHz to 3.92kHz,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,GRYE,Tringa melanoleuca,Greater Yellowlegs,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Call,2.8,1.40kHz to 2.85kHz,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,5.2,2.57kHz to 10.60kHz,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,6.7,1.49kHz to 4.39kHz,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,BAWW,Mniotilta varia,Black-and-white Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,9.7,6.26kHz to 9.29kHz,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,12.6,4.11kHz to 6.58kHz,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Call,17.5,3.18kHz to 7.19kHz,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,17.8,1.96kHz to 5.42kHz,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,UNWA,,Unidentified Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,To Be Checked,1,Song,33,2.94kHz to 6.49kHz,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,37.2,1.63kHz to 3.97kHz,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,WIWA,Cardellina pusilla,Wilson's Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,40.2,3.64kHz to 7.70kHz,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,WISN,Gallinago delicata,Wilson's Snipe,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,Song,41.8,0.23kHz to 1.63kHz,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,Confident,1,,,,,Song,0.2,2.47kHz to 4.30kHz,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,6:29:10,Active,58.92557,-110.0398,,UNKN, ,Unidentified signal,UNKNOWN,3m 1SPR,None,None,None,None,None,1,Stéphane Menu,To Be Checked,1,,,,,Call,39.4,0.28kHz to 2.80kHz,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.2,13.3,94,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_062910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,Confident,1,Song,0.2,1.63kHz to 4.48kHz,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,Confident,1,Song,3,2.85kHz to 10.88kHz,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,LIBA, ,Light Background Noise,ABIOTIC,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,Confident,1,Non-vocal,4.8,0.05kHz to 1.26kHz,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,Flies,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Light,None,None,2,Chris Chutter,Confident,1,Song,6.5,3.50kHz to 9.95kHz,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Light,None,None,3,Chris Chutter,Confident,1,Song,9.4,2.94kHz to 9.01kHz,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,WISN,Gallinago delicata,Wilson's Snipe,AVES,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,Confident,1,Song,11.3,2.01kHz to 3.88kHz,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,To Be Checked,1,Song,12.4,3.22kHz to 8.26kHz,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,SWSP's slow song?,AB-169275-17_20210626_071910.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,AB-169275-17,2021-06-26,7:19:10,Active,58.92557,-110.0398,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,Light,None,None,1,Chris Chutter,Confident,1,Song,23,4.11kHz to 6.12kHz,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG ISLAND,214.90m,24km,12.8,21.5,17.1,,,,,EGG ISLAND,214.90m,24km,14.1,13.3,95,,,,,98.46,,,NA,,,,,AB-169275-17_20210626_071910.wav,t
