project_id,location_name,recording_date,task_id,tag_id,ar_action,audit_date,audit_comment,,source_code,target_code,created_by,deleted_by,ar_unique_name,ar_new_unique_name,audit_vocalizationd,current_tag_vocalization,audit_abundance,current_species_abundance
2743,THNWA-00-14,2024-06-21 05:13:00,1220659,4424033,VERIFY,32:31.3,Updated in species verification,,HAWO,HAWO,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,4406239,VERIFY,32:55.8,Updated in species verification,,HAWO,HAWO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-09,2024-06-11 06:47:00,1220682,4368943,VERIFY,39:59.3,Updated in species verification,,NLFR,NLFR,David Korver,Kelsey Bell,1,,Song,Song,CI 1,CI 1
2743,SLNWA-00-01,2024-06-18 07:09:00,1165284,4368285,VERIFY,40:05.9,Updated in species verification,,NLFR,NLFR,Andy Nguyen,Kelsey Bell,1,,Song,Song,CI 1,CI 1
2743,SLNWA-00-03,2024-06-18 07:09:00,1165290,4368875,VERIFY,40:05.9,Updated in species verification,,NLFR,NLFR,Andy Nguyen,Kelsey Bell,1,,Song,Song,CI 1,CI 1
2743,TWNWA-02-13,2024-05-28 06:56:00,1220840,4371251,VERIFY,40:39.6,Updated in species verification,,SWSP,SWSP,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-18,2024-06-21 05:12:00,1220667,4508991,VERIFY,41:12.3,Updated in species verification,,DOWO,DOWO,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,HSNWA-00-06,2020-06-28 05:26:00,1532319,4565153,VERIFY,41:39.0,Updated in species verification,,BBCU,BBCU,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,RINWA-00-07,2024-06-23 05:07:00,1369819,4393023,VERIFY,43:13.4,Updated in species verification,,BBCU,BBCU,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,LMNWA-01-23,2024-05-30 05:01:00,1498541,4686004,VERIFY,47:36.9,Updated in species verification,,HOFI,HOFI,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-01,2024-06-30 05:57:00,1220522,4383821,VERIFY,02:15.8,Updated in species verification,,GRYE,GRYE,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-02,2024-06-20 05:12:00,1220578,4383922,VERIFY,02:51.3,Updated in species verification,,GRYE,GRYE,Kelsey Bell,Kelsey Bell,1,,Call,Call,1,1
2743,LMNWA-01-03,2024-07-06 04:23:00,1532326,4600329,VERIFY,03:42.2,Updated in species verification,,GRYE,GRYE,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-03,2024-06-20 05:12:00,1220605,4366776,VERIFY,04:08.4,Updated in species verification,,GRYE,GRYE,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-04,2024-06-30 05:57:00,1220643,4366906,VERIFY,04:50.9,Updated in species verification,,GRYE,GRYE,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,STNWA-02-03,2024-05-28 04:44:00,1498584,4594617,VERIFY,09:34.9,Updated in species verification,,GRYE,GRYE,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,LMNWA-01-05,2024-06-27 05:17:00,1498094,4547631,VERIFY,09:34.9,Updated in species verification,,GRYE,GRYE,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-05,2020-06-20 04:35:00,1532338,4619468,VERIFY,10:14.7,Updated in species verification,,YBSA,YBSA,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-04,2020-06-24 06:41:00,1532359,4548118,VERIFY,10:20.8,Updated in species verification,,YBSA,YBSA,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-15,2024-06-21 05:12:00,1220662,4423647,VERIFY,10:31.4,Updated in species verification,,YBSA,YBSA,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-00-11,2019-05-23 04:59:00,1532402,4594435,VERIFY,12:25.9,Updated in species verification,,YBSA,YBSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-05,2024-06-30 05:57:00,1220645,4367137,VERIFY,12:25.9,Updated in species verification,,YBSA,YBSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-15,2024-05-28 06:56:00,1220960,4371601,VERIFY,12:25.9,Updated in species verification,,YBSA,YBSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-08,2024-05-28 06:56:00,1220677,4515227,VERIFY,16:19.2,Updated in species verification,,HOME,HOME,Caitlin Acquroff,Kelsey Bell,2,,Call,Call,1,1
2743,SDNWA-02-02,2024-06-30 05:57:00,1220580,4366639,VERIFY,18:19.3,Updated in species verification,,SPTO,SPTO,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-02,2020-06-22 05:23:00,1532332,4716453,VERIFY,27:14.1,Updated in species verification,,HAWO,HAWO,Sachiko L Schott,Kelsey Bell,1,,Call,Call,1,1
2743,HSNWA-00-08,2024-06-23 05:22:00,1219844,4381352,VERIFY,27:14.1,Updated in species verification,,HAWO,HAWO,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-03,2024-06-20 05:12:00,1220605,4366719,VERIFY,28:16.0,Updated in species verification,,SPSA,SPSA,David Korver,Kelsey Bell,1,,Call,Song,1,1
2743,BRNWA-02-01,2024-05-27 06:05:00,1219630,4359830,VERIFY,29:29.3,Updated in species verification,,SPSA,SPSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,BRNWA-00-02,2017-05-27 05:24:00,1532342,4568201,VERIFY,29:29.3,Updated in species verification,,SPSA,SPSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,PRNWA-10-01,2019-06-11 05:06:00,1532398,4586897,VERIFY,30:17.8,Updated in species verification,,SPSA,SPSA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-18,2024-06-02 06:57:00,1220666,4406029,VERIFY,30:17.8,Updated in species verification,,SPSA,SPSA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-04,2024-06-20 05:12:00,1220642,4389161,VERIFY,30:17.8,Updated in species verification,,SPSA,SPSA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-03,2024-06-20 05:12:00,1220605,4366720,VERIFY,30:32.5,Updated in species verification,,SPSA,SPSA,David Korver,Kelsey Bell,2,,Song,Song,1,1
2743,RINWA-00-06,2024-06-21 04:47:00,1369795,4391673,VERIFY,30:36.5,Updated in species verification,,SPSA,SPSA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,RINWA-00-06,2024-06-21 04:47:00,1369795,4391678,VERIFY,30:40.4,Updated in species verification,,SPSA,SPSA,Andy Nguyen,Kelsey Bell,2,,Song,Song,1,1
2743,SDNWA-02-03,2024-06-30 05:57:00,1220633,4389130,VERIFY,31:04.4,Updated in species verification,,SPSA,SPSA,Aaron Roberge,Kelsey Bell,2,,Song,Song,1,1
2743,SDNWA-02-03,2024-06-30 05:57:00,1220633,4389107,VERIFY,31:04.4,Updated in species verification,,SPSA,SPSA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-02,2024-06-30 05:57:00,1220580,4366653,VERIFY,31:04.5,Updated in species verification,,SPSA,SPSA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,STNWA-02-05,2024-06-03 04:39:00,1498590,4714420,VERIFY,34:38.6,Updated in species verification,,SPSA,SPSA,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-00-01,2018-05-24 05:57:00,1532406,4587509,VERIFY,36:43.6,Updated in species verification,,BAOR,BAOR,Andy Nguyen,Kelsey Bell,2,,Call,Call,1,1
2743,TWNWA-02-09,2024-06-11 06:47:00,1220682,4368972,VERIFY,36:43.6,Updated in species verification,,BAOR,BAOR,David Korver,Kelsey Bell,2,,Call,Call,1,1
2743,THNWA-00-17,2024-06-21 05:12:00,1220665,4508386,VERIFY,36:43.6,Updated in species verification,,BAOR,BAOR,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-16,2024-06-21 05:12:00,1220663,4483156,VERIFY,37:43.9,Updated in species verification,,SOSA,SOSA,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-05,2020-06-21 06:15:00,1532337,4719391,VERIFY,47:50.9,Updated in species verification,,YRWA,YRWA,Sachiko L Schott,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-13,2024-06-02 06:57:00,1220656,4481046,VERIFY,47:50.9,Updated in species verification,,YRWA,YRWA,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,4406241,VERIFY,50:18.1,Updated in species verification,,YBSA,YBSA,Aaron Roberge,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-16,2024-06-21 05:12:00,1220663,4483054,VERIFY,50:19.6,Updated in species verification,,YBSA,YBSA,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,4406206,VERIFY,50:22.7,Updated in species verification,,YBSA,YBSA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-20,2024-06-21 05:12:00,1220671,4509689,VERIFY,50:32.8,Updated in species verification,,YBSA,YBSA,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,GSNWA-00-03,2024-05-28 05:22:00,1219680,4376944,VERIFY,51:53.0,Updated in species verification,,BRSP,BRSP,Andy Nguyen,Kelsey Bell,2,,Song,Song,1,1
2743,GSNWA-00-08,2024-06-14 05:13:00,1219690,4377659,VERIFY,52:11.3,Updated in species verification,,BRSP,BRSP,Andy Nguyen,Kelsey Bell,2,,Song,Song,1,1
2743,GSNWA-00-08,2024-06-14 05:13:00,1219690,4377653,VERIFY,52:22.9,Updated in species verification,,BRSP,BRSP,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,GSNWA-00-03,2024-05-28 05:22:00,1219680,4376937,VERIFY,52:39.4,Updated in species verification,,BRSP,BRSP,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-02,2020-06-20 04:32:00,1532333,4718161,VERIFY,57:29.8,Updated in species verification,,GRCA,GRCA,Sachiko L Schott,Kelsey Bell,2,,Call,Call,1,1
2743,THNWA-00-17,2024-06-02 06:57:00,1220664,4389356,VERIFY,57:29.8,Updated in species verification,,GRCA,GRCA,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-20,2024-06-21 05:12:00,1220671,4509776,VERIFY,57:55.5,Updated in species verification,,BAOR,BAOR,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-02,2020-06-20 04:32:00,1532333,4718514,VERIFY,59:14.2,Updated in species verification,,GRCA,GRCA,Kelsey Bell,Kelsey Bell,1,,Call,Call,1,1
2743,BRNWA-00-02,2017-05-27 05:24:00,1532342,4568203,VERIFY,30:21.8,Updated in species verification,,GRCA,GRCA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-00-01,2018-05-24 05:57:00,1532406,4587350,VERIFY,30:27.8,Updated in species verification,,GRCA,GRCA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,HSNWA-00-11,2020-06-28 05:45:00,1532346,4611403,VERIFY,31:05.4,Updated in species verification,,GRCA,GRCA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-10,2024-05-28 06:56:00,1220681,4544385,VERIFY,31:23.1,Updated in species verification,,GRCA,GRCA,Sean Jenniskens,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-10,2024-05-28 06:56:00,1220681,4544385,UNVERIFY,31:23.8,Updated in species verification,,GRCA,GRCA,Sean Jenniskens,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-10,2024-05-28 06:56:00,1220681,4544385,VERIFY,32:20.6,Updated in species verification,,GRCA,GRCA,Sean Jenniskens,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-13,2024-05-28 06:56:00,1220840,4371264,VERIFY,32:52.4,Updated in species verification,,GRCA,GRCA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-10,2024-06-04 06:50:00,1220695,4386977,VERIFY,32:59.0,Updated in species verification,,GRCA,GRCA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-15,2024-06-11 06:47:00,1220984,4392176,VERIFY,33:02.6,Updated in species verification,,GRCA,GRCA,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,HSNWA-00-13,2024-06-18 04:21:00,1219941,4362666,VERIFY,33:10.1,Updated in species verification,,GRCA,GRCA,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-02,2024-06-20 05:12:00,1220578,4383976,VERIFY,33:15.1,Updated in species verification,,GRCA,GRCA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-18,2024-06-21 05:12:00,1220667,4508813,VERIFY,33:20.5,Updated in species verification,,GRCA,GRCA,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-08,2024-06-26 05:14:00,1220650,4386938,VERIFY,33:23.5,Updated in species verification,,GRCA,GRCA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-01-02,2020-07-03 04:50:00,1532362,4612131,VERIFY,33:42.0,Updated in species verification,,GRCA,GRCA,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-20 04:32:00,1532334,4718818,VERIFY,35:46.4,Updated in species verification,,HETH,HETH,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-24 06:14:00,1532335,4600628,VERIFY,35:51.0,Updated in species verification,,HETH,HETH,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-20 04:32:00,1532334,4718857,VERIFY,35:52.3,Updated in species verification,,HETH,HETH,Sachiko L Schott,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-03,2020-06-24 06:14:00,1532335,4600631,VERIFY,35:57.9,Updated in species verification,,HETH,HETH,Andy Nguyen,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-04,2020-06-20 04:46:00,1532358,4720908,VERIFY,36:21.9,Updated in species verification,,HETH,HETH,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-19,2024-06-21 05:12:00,1220669,4394095,VERIFY,37:29.9,Updated in species verification,,AMRE,AMRE,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-12,2024-06-02 06:58:00,1220653,4398405,VERIFY,37:58.9,Updated in species verification,,AMRE,AMRE,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-15,2024-06-02 06:57:00,1220660,4439185,VERIFY,38:00.7,Updated in species verification,,AMRE,AMRE,Sean Jenniskens,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-15,2024-06-02 06:57:00,1220660,4439185,VERIFY,38:02.8,Updated in species verification,,AMRE,AMRE,Sean Jenniskens,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-05,2020-06-21 06:15:00,1532337,4719398,VERIFY,39:56.8,Updated in species verification,,AMRE,AMRE,Sachiko L Schott,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-05,2020-06-21 06:15:00,1532337,4719394,VERIFY,40:20.4,Updated in species verification,,AMRE,AMRE,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-05,2020-06-21 06:15:00,1532337,4719411,VERIFY,40:47.9,Updated in species verification,,AMRE,AMRE,Sachiko L Schott,Kelsey Bell,3,,Song,Song,1,1
2743,THNWA-00-05,2020-06-20 04:35:00,1532338,4619428,VERIFY,41:31.5,Updated in species verification,,AMRE,AMRE,David Korver,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-05,2020-06-20 04:35:00,1532338,4619420,VERIFY,41:32.3,Updated in species verification,,AMRE,AMRE,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-20 04:32:00,1532334,4719224,VERIFY,45:06.1,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-03,2020-06-20 04:32:00,1532334,4718896,VERIFY,45:06.1,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,3,,Song,Song,1,1
2743,THNWA-00-03,2020-06-20 04:32:00,1532334,4718796,VERIFY,45:06.1,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-05,2020-06-20 04:35:00,1532338,4619432,VERIFY,45:06.1,Updated in species verification,,OVEN,OVEN,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-02,2020-06-22 05:23:00,1532332,4716334,VERIFY,45:06.1,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-24 06:14:00,1532335,4600800,VERIFY,45:06.2,Updated in species verification,,OVEN,OVEN,Andy Nguyen,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-20,2024-06-02 06:57:00,1220670,4394128,VERIFY,45:06.2,Updated in species verification,,OVEN,OVEN,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-05,2020-06-21 06:15:00,1532337,4719361,VERIFY,45:08.8,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-02,2020-06-20 04:32:00,1532333,4718137,VERIFY,45:14.8,Updated in species verification,,OVEN,OVEN,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-03,2020-06-24 06:14:00,1532335,4600657,VERIFY,45:21.7,Updated in species verification,,OVEN,OVEN,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-19,2024-06-02 06:57:00,1220668,4367722,VERIFY,45:25.9,Updated in species verification,,OVEN,OVEN,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-12,2024-06-21 05:13:00,1220654,4391294,VERIFY,45:30.7,Updated in species verification,,OVEN,OVEN,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-10,2024-05-28 06:56:00,1220681,4523672,VERIFY,10:47.0,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-08,2024-05-28 06:56:00,1220677,4515165,VERIFY,11:09.4,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,MCNWA-00-08,2024-06-02 06:37:00,1220241,4383292,VERIFY,11:19.3,Updated in species verification,,AMGO,AMGO,Andy Nguyen,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-10,2024-06-04 06:50:00,1220695,4387011,VERIFY,11:31.2,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,HSNWA-00-06,2024-06-23 05:22:00,1219771,4381122,VERIFY,11:41.6,Updated in species verification,,AMGO,AMGO,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-00-01,2018-05-24 05:57:00,1532406,4587112,VERIFY,15:04.7,Updated in species verification,,AMGO,AMGO,Andy Nguyen,Kelsey Bell,1,,Song,Song,2,2
2743,TWNWA-02-14,2024-05-28 06:56:00,1220900,4371356,VERIFY,17:14.0,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-07,2024-05-28 06:56:00,1220675,4392037,VERIFY,17:57.8,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-11,2024-06-02 06:58:00,1220652,4387175,VERIFY,18:35.4,Updated in species verification,,AMGO,AMGO,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-11,2024-06-11 05:13:00,1220655,4498629,VERIFY,19:17.1,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,BRNWA-00-04,2018-05-27 04:56:00,1532380,4626365,VERIFY,20:40.2,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,HSNWA-00-08,2020-06-28 05:48:00,1532322,4565632,VERIFY,20:41.5,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,HSNWA-00-08,2020-06-28 05:48:00,1532322,4565632,UNVERIFY,20:42.8,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-01,2024-05-28 06:56:00,1220672,4391817,VERIFY,20:51.5,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-01,2024-05-28 06:56:00,1220672,4391819,VERIFY,20:57.2,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,2,,Call,Call,1,1
2743,TWNWA-02-07,2024-05-28 06:56:00,1220675,4392041,VERIFY,20:57.8,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,2,,Call,Call,1,1
2743,TWNWA-02-12,2024-05-28 06:56:00,1220784,4390321,VERIFY,21:01.0,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-12,2024-06-02 06:58:00,1220653,4398409,VERIFY,21:20.9,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-13,2024-06-02 06:57:00,1220656,4482784,VERIFY,21:21.4,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-17,2024-06-02 06:57:00,1220664,4389378,VERIFY,21:23.3,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,THNWA-00-11,2024-06-11 05:13:00,1220655,4498832,VERIFY,21:29.7,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,2,,Call,Call,1,1
2743,TWNWA-02-15,2024-06-11 06:47:00,1220984,4392141,VERIFY,21:43.8,Updated in species verification,,AMGO,AMGO,Aaron Roberge,Kelsey Bell,1,,Call,Call,1,1
2743,MCNWA-00-03,2024-06-18 05:52:00,1220233,4474623,VERIFY,21:44.3,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,1,,Call,Call,1,1
2743,MCNWA-00-03,2024-06-18 05:52:00,1220233,4474658,VERIFY,21:45.1,Updated in species verification,,AMGO,AMGO,Caitlin Acquroff,Kelsey Bell,2,,Call,Call,1,1
2743,SDNWA-02-01,2024-06-20 05:12:00,1220505,4365901,VERIFY,21:50.2,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-07,2024-06-30 05:57:00,1220649,4367235,VERIFY,21:54.9,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-05,2024-06-30 05:57:00,1220645,4367097,VERIFY,21:56.5,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-04,2024-06-30 05:57:00,1220643,4366981,VERIFY,22:02.6,Updated in species verification,,AMGO,AMGO,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-00-01,2018-05-24 05:57:00,1532406,4587145,VERIFY,22:12.6,Updated in species verification,,AMGO,AMGO,Kelsey Bell,Kelsey Bell,2,,Call,Call,1,1
2743,HSNWA-00-08,2020-06-28 05:48:00,1532322,4565632,VERIFY,23:19.9,Updated in species verification,,PISI,PISI,Kelsey Bell,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-13,2024-05-28 06:56:00,1220840,4371238,VERIFY,24:01.4,Updated in species verification,,AMGO,AMGO,Kelsey Bell,Kelsey Bell,1,,Call,Call,1,1
2743,SDNWA-02-07,2024-06-20 05:12:00,1220648,4386850,VERIFY,24:55.0,Updated in species verification,,ALFL,ALFL,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,MCNWA-00-03,2024-06-02 06:37:00,1220202,4452881,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Sachiko L Schott,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-15,2024-06-02 06:57:00,1220660,4391524,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Andy Nguyen,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-17,2024-06-02 06:57:00,1220664,4389351,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-13,2024-06-02 06:57:00,1220656,4481018,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-16,2024-06-02 06:57:00,1220661,4410772,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-16,2024-06-02 06:57:00,1220661,4410575,VERIFY,25:14.6,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-17,2024-06-02 06:57:00,1220664,4389396,VERIFY,25:33.3,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,2,,Song,Song,1,1
2743,THNWA-00-12,2024-06-02 06:58:00,1220653,4398476,VERIFY,25:33.3,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,THNWA-00-11,2024-06-11 05:13:00,1220655,4498603,VERIFY,25:33.3,Updated in species verification,,ALFL,ALFL,Caitlin Acquroff,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-01,2024-06-11 06:47:00,1220673,4367803,VERIFY,25:33.3,Updated in species verification,,ALFL,ALFL,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-06,2024-06-11 06:47:00,1220676,4390290,VERIFY,25:33.4,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,TWNWA-02-07,2024-06-11 06:47:00,1220678,4367926,VERIFY,25:48.6,Updated in species verification,,ALFL,ALFL,David Korver,Kelsey Bell,1,,Call,Call,1,1
2743,TWNWA-02-13,2024-06-11 06:47:00,1220901,4390368,VERIFY,26:13.3,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-04,2024-06-20 05:12:00,1220642,4389142,VERIFY,26:13.3,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-01,2024-06-20 05:12:00,1220505,4365875,VERIFY,26:13.3,Updated in species verification,,ALFL,ALFL,David Korver,Kelsey Bell,1,,Song,Song,1,1
2743,SDNWA-02-04,2024-06-20 05:12:00,1220642,4389201,VERIFY,26:13.3,Updated in species verification,,ALFL,ALFL,Aaron Roberge,Kelsey Bell,2,,Song,Song,1,1
